model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,382,20.87192153930664,4.56857967376709,3.4119198322296143,4.712919518351555
seasonal_naive,full,382,23.114802934454985,4.807785658123185,3.6630977557383697,5.0558388680014446
linear_ridge,full,382,20.74323431225332,4.554474098318413,3.338540774906285,4.6790839840433875
linear_lasso,full,382,23.527456812580315,4.850510984688141,3.9340699081021455,5.360128613588388
tsm,full,382,21.19781494140625,4.6041083335876465,3.308213233947754,4.625610634684563
TSM+LLM-COT-RF,llm_subset,382,25.31267242324464,5.031170084905164,3.6543020135636524,5.070356506326663
TSM+LLM-COT-RF_blend_ramp_bestval_path,llm_subset,382,21.450150644079404,4.631430734025869,3.3603867793171633,4.687067291703198
TSM+LLM-COT-RF_blend_ramp_bestval_path_h1base,llm_subset,382,21.45027471705661,4.631444128676995,3.3603559410075476,4.687052137264759
TSM+LLM-COT-RF_blend_ramp_bestval_h1,llm_subset,382,21.450150644079404,4.631430734025869,3.3603867793171633,4.687067291703198
TSM+LLM-COT-RF_blend_ramp_bestval_h5,llm_subset,382,21.450150644079404,4.631430734025869,3.3603867793171633,4.687067291703198
TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382,21.450150644079404,4.631430734025869,3.3603867793171633,4.687067291703198
TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382,21.450150644079404,4.631430734025869,3.3603867793171633,4.687067291703198
naive_persistence_llm_subset,llm_subset,382,20.87192153930664,4.56857967376709,3.4119198322296143,4.712919518351555
seasonal_naive_llm_subset,llm_subset,382,23.114802934454985,4.807785658123185,3.6630977557383697,5.0558388680014446
linear_ridge_llm_subset,llm_subset,382,20.74323431225332,4.554474098318413,3.338540774906285,4.6790839840433875
linear_lasso_llm_subset,llm_subset,382,23.527456812580315,4.850510984688141,3.9340699081021455,5.360128613588388
tsm_llm_subset,llm_subset,382,21.19781494140625,4.6041083335876465,3.308213233947754,4.625610634684563
