horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
20,0.49214659685863876,0.7522123893805309,0.04878048780487805,0.36363636363636365,226,123,33,TSM+LLM-COT-RF_blend_ramp_bestval_h1,llm_subset,382
30,0.5026178010471204,0.7641921397379913,0.10852713178294573,0.125,229,129,24,TSM+LLM-COT-RF_blend_ramp_bestval_h1,llm_subset,382
1,0.3010471204188482,0.0,0.0,0.9913793103448276,133,133,116,TSM+LLM-COT-RF_blend_ramp_bestval_h5,llm_subset,382
5,0.27225130890052357,0.423728813559322,0.0,0.5087719298245614,177,148,57,TSM+LLM-COT-RF_blend_ramp_bestval_h5,llm_subset,382
20,0.49214659685863876,0.7522123893805309,0.04878048780487805,0.36363636363636365,226,123,33,TSM+LLM-COT-RF_blend_ramp_bestval_h5,llm_subset,382
30,0.5026178010471204,0.7641921397379913,0.10852713178294573,0.125,229,129,24,TSM+LLM-COT-RF_blend_ramp_bestval_h5,llm_subset,382
1,0.3010471204188482,0.0,0.0,0.9913793103448276,133,133,116,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
5,0.27225130890052357,0.423728813559322,0.0,0.5087719298245614,177,148,57,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
20,0.49214659685863876,0.7522123893805309,0.04878048780487805,0.36363636363636365,226,123,33,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
30,0.5026178010471204,0.7641921397379913,0.10852713178294573,0.125,229,129,24,TSM+LLM-COT-RF_blend_ramp_bestval_h20,llm_subset,382
1,0.3010471204188482,0.0,0.0,0.9913793103448276,133,133,116,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
5,0.27225130890052357,0.423728813559322,0.0,0.5087719298245614,177,148,57,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
20,0.49214659685863876,0.7522123893805309,0.04878048780487805,0.36363636363636365,226,123,33,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
30,0.5026178010471204,0.7641921397379913,0.10852713178294573,0.125,229,129,24,TSM+LLM-COT-RF_blend_ramp_bestval_h30,llm_subset,382
1,0.3036649214659686,0.0,0.0,1.0,133,133,116,naive_persistence_llm_subset,llm_subset,382
5,0.14921465968586387,0.0,0.0,1.0,177,148,57,naive_persistence_llm_subset,llm_subset,382
20,0.08638743455497382,0.0,0.0,1.0,226,123,33,naive_persistence_llm_subset,llm_subset,382
30,0.06282722513089005,0.0,0.0,1.0,229,129,24,naive_persistence_llm_subset,llm_subset,382
1,0.34293193717277487,0.40601503759398494,0.45112781954887216,0.14655172413793102,133,133,116,seasonal_naive_llm_subset,llm_subset,382
5,0.14921465968586387,0.0,0.0,1.0,177,148,57,seasonal_naive_llm_subset,llm_subset,382
20,0.08638743455497382,0.0,0.0,1.0,226,123,33,seasonal_naive_llm_subset,llm_subset,382
30,0.06282722513089005,0.0,0.0,1.0,229,129,24,seasonal_naive_llm_subset,llm_subset,382
1,0.3036649214659686,0.007518796992481203,0.0,0.9913793103448276,133,133,116,linear_ridge_llm_subset,llm_subset,382
5,0.24607329842931938,0.2598870056497175,0.02702702702702703,0.7719298245614035,177,148,57,linear_ridge_llm_subset,llm_subset,382
20,0.5287958115183246,0.8584070796460177,0.056910569105691054,0.030303030303030304,226,123,33,linear_ridge_llm_subset,llm_subset,382
30,0.5418848167539267,0.8471615720524017,0.07751937984496124,0.125,229,129,24,linear_ridge_llm_subset,llm_subset,382
1,0.3481675392670157,0.0,1.0,0.0,133,133,116,linear_lasso_llm_subset,llm_subset,382
5,0.387434554973822,0.0,1.0,0.0,177,148,57,linear_lasso_llm_subset,llm_subset,382
20,0.3010471204188482,0.07964601769911504,0.7235772357723578,0.24242424242424243,226,123,33,linear_lasso_llm_subset,llm_subset,382
30,0.3795811518324607,0.24017467248908297,0.6201550387596899,0.4166666666666667,229,129,24,linear_lasso_llm_subset,llm_subset,382
1,0.3010471204188482,0.0,0.0,0.9913793103448276,133,133,116,tsm_llm_subset,llm_subset,382
5,0.29581151832460734,0.4632768361581921,0.013513513513513514,0.5087719298245614,177,148,57,tsm_llm_subset,llm_subset,382
20,0.56282722513089,0.9336283185840708,0.0,0.12121212121212122,226,123,33,tsm_llm_subset,llm_subset,382
30,0.5968586387434555,0.9956331877729258,0.0,0.0,229,129,24,tsm_llm_subset,llm_subset,382
