model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,103,7.736114501953125,2.7813870906829834,2.1805436611175537,2.7883725240826607
seasonal_naive,full,103,8.71242891903364,2.9516823878990843,2.353637626178828,3.010581771986593
linear_ridge,full,103,7.40046579682379,2.7203797155588023,2.103214296013792,2.685369113044657
linear_lasso,full,103,17.142476138367858,4.140347345135171,3.616392057844736,4.6237073139484295
tsm,full,103,4.202436447143555,2.0499844551086426,1.6088528633117676,2.0674489438533783
naive_persistence_llm_subset,llm_subset,6,12.228271484375,3.496894598007202,2.65055513381958,3.134126216173172
seasonal_naive_llm_subset,llm_subset,6,11.828814077066555,3.4393043013182996,2.6615550994873045,3.1552544906119744
linear_ridge_llm_subset,llm_subset,6,11.9253261069654,3.453306546914913,2.564992735120985,3.029667819116901
linear_lasso_llm_subset,llm_subset,6,25.4847626019515,5.048243516506657,4.4978358798556854,5.368353496201522
tsm_llm_subset,llm_subset,6,7.024209976196289,2.650322675704956,1.9380042552947998,2.2888800129294395
