model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,143,22.6052188873291,4.754494667053223,3.567286491394043,8.45675840973854
seasonal_naive,full,143,24.247003900295326,4.924124683666665,3.7652353580181415,8.950293613332978
linear_ridge,full,143,21.583701120620514,4.645826204306454,3.54997831802546,9.319477614092905
linear_lasso,full,143,28.68095636322853,5.355460424952137,4.265800018577309,11.373266486885107
tsm,full,143,19.30271339416504,4.3934855461120605,3.4055347442626953,8.306672424077988
naive_persistence_llm_subset,llm_subset,143,22.6052188873291,4.754494667053223,3.567286491394043,8.45675840973854
seasonal_naive_llm_subset,llm_subset,143,24.247003900295326,4.924124683666665,3.7652353580181415,8.950293613332978
linear_ridge_llm_subset,llm_subset,143,21.583701120620514,4.645826204306454,3.54997831802546,9.319477614092905
linear_lasso_llm_subset,llm_subset,143,28.68095636322853,5.355460424952137,4.265800018577309,11.373266486885107
tsm_llm_subset,llm_subset,143,19.30271339416504,4.3934855461120605,3.4055347442626953,8.306672424077988
