model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,143,22.6052188873291,4.754494667053223,3.567286729812622,8.45675840973854
seasonal_naive,full,143,24.2470053711032,4.924124833013802,3.7652354865085274,8.950293876079673
linear_ridge,full,143,21.58370228070608,4.645826329158902,3.5499785069819096,9.319478083051145
linear_lasso,full,143,28.680960733901923,5.355460833009791,4.26580044495198,11.373267583264948
tsm,full,143,42.122379302978516,6.490175724029541,5.056375026702881,13.673441112041473
naive_persistence_llm_subset,llm_subset,143,22.6052188873291,4.754494667053223,3.567286729812622,8.45675840973854
seasonal_naive_llm_subset,llm_subset,143,24.2470053711032,4.924124833013802,3.7652354865085274,8.950293876079673
linear_ridge_llm_subset,llm_subset,143,21.58370228070608,4.645826329158902,3.5499785069819096,9.319478083051145
linear_lasso_llm_subset,llm_subset,143,28.680960733901923,5.355460833009791,4.26580044495198,11.373267583264948
tsm_llm_subset,llm_subset,143,42.122379302978516,6.490175724029541,5.056375026702881,13.673441112041473
