model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,143,22.6052188873291,4.754494667053223,3.567286729812622,8.45675840973854
seasonal_naive,full,143,24.2470053711032,4.924124833013802,3.7652354865085274,8.950293876079673
linear_ridge,full,143,22.436311074784115,4.736698330565724,3.6875124746825034,9.61885129653058
linear_lasso,full,143,29.454312235950436,5.427182716285719,4.3601345035579655,11.564956168226589
tsm,full,143,48.64482116699219,6.974584102630615,5.420188903808594,14.5531564950943
naive_persistence_llm_subset,llm_subset,143,22.6052188873291,4.754494667053223,3.567286729812622,8.45675840973854
seasonal_naive_llm_subset,llm_subset,143,24.2470053711032,4.924124833013802,3.7652354865085274,8.950293876079673
linear_ridge_llm_subset,llm_subset,143,22.436311074784115,4.736698330565724,3.6875124746825034,9.61885129653058
linear_lasso_llm_subset,llm_subset,143,29.454312235950436,5.427182716285719,4.3601345035579655,11.564956168226589
tsm_llm_subset,llm_subset,143,48.64482116699219,6.974584102630615,5.420188903808594,14.5531564950943
