url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.independent.com/2024/04/30/state-grant-to-help-get-low-income-riders-on-e-bikes-in-santa-barbara/,https://www.independent.com/2024/04/30/state-grant-to-help-get-low-income-riders-on-e-bikes-in-santa-barbara/?amp=1,State Grant to Help Get Low - Income Riders on E - Bikes in Santa Barbara,20240501T010000Z,https://www.independent.com/wp-content/uploads/2024/04/Screenshot-2024-04-30-at-1.56.00-PM.png,independent.com,English,United States
https://thestarphoenix.com:443/news/local-news/sask-to-increase-oil-production-with-new-multilateral-well-drilling-program,,Sask . to increase oil production with new multilateral well program,20240501T010000Z,,thestarphoenix.com,English,Canada
https://www.brecorder.com/news/40301197/symposium-to-discuss-energy-transition-in-textiles-sector,,Symposium to discuss energy transition in textiles sector - Business & Finance,20240501T014500Z,,brecorder.com,English,Pakistan
https://goodmenproject.com/featured-content/corporate-climate-plans-are-improving-but-still-critically-insufficient/,,"Corporate Climate Plans Are Improving , but Still  Critically Insufficient  ",20240501T051500Z,https://goodmenproject.com/wp-content/uploads/2024/04/janusz-walczak-SvOolOyZQPc-unsplash.jpg,goodmenproject.com,English,United States
https://carbon-pulse.com/282404/,,"CP Daily : Tuesday April 30 , 2024 « Carbon Pulse",20240501T060000Z,,carbon-pulse.com,English,China
https://resource.co/article/enfinium-announces-17b-net-zero-transition-plan,,enfinium announces £1 . 7B net - zero transition plan,20240501T150000Z,https://resource.co/sites/default/files/styles/large/public/article_teaser_image/EnfiniumParcAdferCCS_0.jpg?itok=9GPVVmw2,resource.co,English,United Kingdom
https://theconversation.com/new-epa-regulations-target-air-water-land-and-climate-pollution-from-power-plants-especially-those-that-burn-coal-228856,,"New EPA regulations target air , water , land and climate pollution from power plants , especially those that burn coal",20240501T150000Z,https://images.theconversation.com/files/591114/original/file-20240430-19-hzxpu2.jpg?ixlib=rb-4.1.0&rect=0%2C555%2C5787%2C2889&q=45&auto=format&fit=crop,theconversation.com,English,Australia
https://www.oregonlive.com/politics/2024/05/former-oregon-governor-candidate-christine-drazan-running-to-regain-seat-in-oregon-house-from-rep-james-hieb.html,https://www.oregonlive.com/politics/2024/05/former-oregon-governor-candidate-christine-drazan-running-to-regain-seat-in-oregon-house-from-rep-james-hieb.html?outputType=amp,Former Oregon governor candidate Christine Drazan running to regain seat in Oregon House from Rep . James Hieb,20240501T154500Z,https://www.oregonlive.com/resizer/v2/2LXPBQMA75BIXPSC6D6E5QFHJA.jpeg?auth=1e8afb6a1cd9ccd1b314f93dd3e0e338b5063f663ba0656a8289eafce0ecf2be&quality=90,oregonlive.com,English,United States
https://carbon-pulse.com/282912/,,Euro Markets : Midday Update « Carbon Pulse,20240501T154500Z,,carbon-pulse.com,English,China
https://carbon-pulse.com/282966/,,RWE fossil generation slump continues with 20 % drop in Q1 « Carbon Pulse,20240501T154500Z,,carbon-pulse.com,English,China
https://www.lelezard.com/en/news-21359287.html,,World Kinect Corporation Completes Sale of the Avinode Group and Portfolio of Aviation Software Products,20240501T213000Z,https://www.lelezard.com/img/pr_sections/transportation.jpg,lelezard.com,English,Canada
https://www.tucsonsentinel.com/opinion/report/050124_epa_power_plants/new-epa-regulations-target-pollution-from-power-plants-especially-those-that-burn-coal/,,"New EPA regulations target pollution from power plants , especially those that burn coal",20240502T010000Z,"https://www.tucsonsentinel.com/cdn-cgi/image/quality=85,metadata=none/files/entryimages/industry-air-pollution_2.jpg",tucsonsentinel.com,English,United States
https://carbon-pulse.com/282891/,,"CP Daily : Wednesday May 1 , 2024 « Carbon Pulse",20240502T054500Z,,carbon-pulse.com,English,China
https://www.nytimes.com/2024/05/02/climate/amazon-reforestation.html,,Forest Restoration Is Creating a Buzz in the Amazon,20240502T101500Z,https://static01.nyt.com/images/2024/04/26/multimedia/00cli-reforestation-01-pcfh/00cli-reforestation-01-pcfh-facebookJumbo.jpg,nytimes.com,English,United States
https://www.polity.org.za/article/global-carbon-tax-urgently-needed-to-manage-the-climate-crisis-2024-05-02,,Global carbon tax urgently needed to manage the climate crisis,20240502T110000Z,,polity.org.za,English,South Africa
https://www.globenewswire.com/news-release/2024/05/02/2874336/0/en/Global-320-Billion-Aviation-Fuel-Market-Outlook-2024-2029-Emission-Reduction-Initiatives-Rising-Air-Freight-Demand-Emerging-Markets.html,,"Global $320 Billion Aviation Fuel Market Outlook , ",20240502T140000Z,https://ml.globenewswire.com/Resource/Download/908fb457-7f8e-4a08-9081-5565e3dfb3d7,globenewswire.com,English,United States
https://en.trend.az/business/3894242.html,,EU Carbon Border Adjustment Mechanism to affect CAREC countries - ADB,20240502T154500Z,https://cdn.trend.az/2024/05/02/trend_adb_tbilisi_12.jpg,en.trend.az,English,United States
https://www.nrtoday.com/news/environment/oregon-lawmakers-make-a-trip-across-the-pond/article_a74f0dca-07f7-11ef-8f70-8b54a58c4f8a.html,,Oregon lawmakers make a trip to Denmark,20240502T160000Z,https://bloximages.newyork1.vip.townnews.com/nrtoday.com/content/tncms/assets/v3/editorial/a/c2/ac2481fc-07f9-11ef-a22e-43f20a27a0d6/6632a66ec6165.image.jpg?crop=800%2C420%2C0%2C90,nrtoday.com,English,United States
https://libn.com/2024/05/02/parker-taking-stock-of-the-business-communitys-role-in-climate-risk-and-sustainability/,,Parker : Taking stock of the business community role in climate risk and sustainability,20240502T183000Z,https://libn.com/files/2024/05/Depositphotos_303348350_S.jpg,libn.com,English,United States
https://www.prnewswire.com/news-releases/aes-reports-strong-first-quarter-results-reaffirms-2024-guidance--long-term-growth-rates-302135168.html,,AES Reports Strong First Quarter Results ; Reaffirms 2024 Guidance & Long - Term Growth Rates,20240502T220000Z,,prnewswire.com,English,United States
https://ww2.arb.ca.gov/news/carb-expands-eligibility-its-community-air-protection-program-funds-local-actions-improve-air,,CARB expands eligibility for its Community Air Protection Program that funds local actions to improve air quality,20240503T184500Z,,ww2.arb.ca.gov,English,United States
https://www.maritime-executive.com/editorials/cape-of-good-hope-diversions-threaten-cii-grades-and-show-value-of-data,,Cape of Good Hope Diversions Threaten CII Grades - and Show Value of Data,20240503T211500Z,https://maritime-executive.com/media/images/article/Photos/Vessels_Large/Bulk-carrier-iStock-gece33.d8678a.jpg,maritime-executive.com,English,United States
https://cointelegraph.com/news/sec-delays-decision-7rcc-eco-bitcoin-etf,,SEC delays decision on 7RCC eco - friendly spot Bitcoin ETF,20240504T000000Z,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-05/c5824cd6-6bf6-4642-8d82-42f6af254e49.jpg",cointelegraph.com,English,China
"https://www.chronline.com/stories/john-braun-commentary-legislators-dont-need-to-address-property-tax-cap-we-already-did,339661",,John Braun commentary : Legislators dont need to address property - tax cap we already did,20240504T020000Z,https://cdn6.creativecirclemedia.com/lafromboise/original/20240402-143717-240314.Opinion.Braun.jpeg,chronline.com,English,United States
https://carbon-pulse.com/284093/,,"Policy moves to soon drive CCAs to new heights , while RGAs overvalued - analysts « Carbon Pulse",20240504T051500Z,,carbon-pulse.com,English,China
https://dailyexpress.com.my/news/233574/cm-sabah-forestry-dept-to-increase-collection-to-reach-rm165m-target/,,CM : Sabah Forestry Dept to increase collection to reach RM165m target,20240504T093000Z,https://www.dailyexpress.com.my/uploads/news2/2024/05/Hajiji_0405.jpg,dailyexpress.com.my,English,Malaysia
https://en.trend.az/azerbaijan/business/3895232.html,,ADB proposes establishing fund to reduce climate finance gaps in CAREC countries ( UPDATE ) ,20240504T121500Z,,en.trend.az,English,United States
https://www.prnewswire.com/news-releases/reducing-forests-to-carbon-sinks-poses-risk-new-report-cautions-policymakers-iufro-302135780.html,,"Reducing forests to carbon sinks poses risk , new report cautions policymakers : IUFRO",20240506T001500Z,,prnewswire.com,English,United States
https://www.finanznachrichten.de/nachrichten-2024-05/62142808-reducing-forests-to-carbon-sinks-poses-risk-new-report-cautions-policymakers-iufro-008.htm,,"Reducing forests to carbon sinks poses risk , new report cautions policymakers : IUFRO",20240506T024500Z,,finanznachrichten.de,English,Germany
https://www.nzherald.co.nz/business/oecd-nz-shouldnt-borrow-to-pay-for-tax-cuts/BLIL4U2CUJHIDK3GVRMMUAWGKE/,,OECD : NZ shouldnt borrow to pay for tax cuts,20240506T030000Z,https://www.nzherald.co.nz/resizer/v2/M7LDF6U3KJAPZEIVRHDBMWAJNU.jpg?auth=2309f3d03314c0a1b2742ed8d1b33c1a8ce27459379d205b7b3df6a8f8244a64&quality=70&smart=true,nzherald.co.nz,English,New Zealand
https://www.newstalkzb.co.nz/news/business/oecd-nz-shouldn-t-borrow-to-pay-for-tax-cuts/,,OECD : NZ shouldnt borrow to pay for tax cuts,20240506T040000Z,https://www.newstalkzb.co.nz/media/4rccujfl/finance-minister-nicola-willis-says-that-while-she-doesnt-agree-with-all-the-oecds-recommendations-the-governments-already-working-on-many-of-them-photo-mark-mitchell.jpg?rmode=crop&rnd=133594808125830000&quality=95&scale=both,newstalkzb.co.nz,English,New Zealand
https://www.brisbanetimes.com.au/world/south-america/trees-are-replacing-cows-in-the-amazon-it-may-save-the-rainforest-20240503-p5fots.html,,Trees are replacing cows in the Amazon . It may save the rainforest,20240506T044500Z,https://static.ffx.io/images/$zoom_0.2119%2C$multiply_0.7554%2C$ratio_1.776846%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_brisbanetimes_rebranded_no_label_no_age_social_wm/3927aac016496c638a2d3504253ca89a9001285f,brisbanetimes.com.au,English,Australia
https://www.smh.com.au/world/south-america/trees-are-replacing-cows-in-the-amazon-it-may-save-the-rainforest-20240503-p5fots.html,https://amp.smh.com.au/world/south-america/trees-are-replacing-cows-in-the-amazon-it-may-save-the-rainforest-20240503-p5fots.html,Trees are replacing cows in the Amazon . It may save the rainforest,20240506T044500Z,https://static.ffx.io/images/$zoom_0.2119%2C$multiply_0.7554%2C$ratio_1.776846%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_smh_no_label_no_age_social_wm/3927aac016496c638a2d3504253ca89a9001285f,smh.com.au,English,Australia
https://www.watoday.com.au/world/south-america/trees-are-replacing-cows-in-the-amazon-it-may-save-the-rainforest-20240503-p5fots.html,,Trees are replacing cows in the Amazon . It may save the rainforest,20240506T050000Z,https://static.ffx.io/images/$zoom_0.2119%2C$multiply_0.7554%2C$ratio_1.776846%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_watoday_no_label_no_age_social_wm/3927aac016496c638a2d3504253ca89a9001285f,watoday.com.au,English,Australia
https://www.terradaily.com/afp/240506034218.l1p7ql4r.html,,"In coal country Bulgaria , a losing battle against EU Green Deal",20240506T063000Z,,terradaily.com,English,United States
https://business.scoop.co.nz/2024/05/07/interim-financial-statements-of-the-government-of-new-zealand-for-the-nine-months-ended-31-march-2024/,,Business . Scoop » Interim Financial Statements Of The Government Of New Zealand For The Nine Months Ended 31 March 2024,20240507T003000Z,,business.scoop.co.nz,English,New Zealand
https://www.thestar.com.my/business/business-news/2024/05/07/bulgaria-in-losing-battle-against-eu-green-deal,,Bulgaria in losing battle against EU Green Deal,20240507T003000Z,https://apicms.thestar.com.my/uploads/images/2024/05/07/2681082.jpg,thestar.com.my,English,Malaysia
https://www.rnz.co.nz/news/political/516177/government-on-track-for-increased-deficit-despite-fall-in-spending-treasury,https://amp.rnz.co.nz/article/361e1584-b36b-4869-a56c-54ddd502ea7c,Government on track for increased deficit despite fall in spending - Treasury,20240507T003000Z,https://media.rnztools.nz/rnz/image/upload/s--F2Khgmg3--/t_tohu-badge-facebook/v1712630864/4KRZOYV_RNZD9929_jpg,rnz.co.nz,English,
https://livenews.co.nz/2024/05/07/economy-interim-financial-statements-of-the-government-of-new-zealand-for-the-nine-months-ended-31-march-2024-nz-treasury/,,Economy – Interim Financial Statements of the Government of New Zealand for the nine months ended 31 March 2024 – NZ Treasury,20240507T011500Z,,livenews.co.nz,English,New Zealand
https://www.marketscreener.com/quote/stock/UNIPER-SE-31299895/news/Uniper-Press-Release-Business-Performance-Q1-2024-46643411/,,Uniper : Press Release - Business Performance Q1 2024,20240507T060000Z,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,marketscreener.com,English,
https://www.marketscreener.com/quote/stock/UNIPER-SE-31299895/news/Uniper-starts-2024-with-a-good-first-quarter-46643405/,,Uniper : starts 2024 with a good first quarter,20240507T060000Z,https://www.marketscreener.com/images/twitter_MS_fdblanc.png,marketscreener.com,English,
https://www.eco-business.com/news/why-progress-beats-perfection-in-safeguarding-nature-and-biodiversity-among-asean-businesses/,,Why progress beats perfection in safeguarding nature and biodiversity among Asean businesses,20240507T090000Z,https://eco-business.imgix.net/ebmedia/fileuploads/APRIL_Production_Protection_1_1.JPG?fit=crop&ixlib=django-1.2.0&q=85,eco-business.com,English,China
https://en.antaranews.com/news/312822/minister-highlights-integrity-in-carbon-trading,,Minister highlights integrity in carbon trading,20240507T094500Z,https://cdn.antaranews.com/cache/1200x800/2024/05/07/csfh_IMG-20240506-WA0028.jpg,en.antaranews.com,English,Indonesia
https://scienceblogs.com/startswithabang/2013/06/14/you-need-more-science-in-your-politics-yes-you,,"You NEED more science in your politics ! ( Yes , YOU !) ",20240507T113000Z,https://scienceblogs.com/files/startswithabang/files/2013/06/s0502aw.jpg,scienceblogs.com,English,United States
https://en.tempo.co/read/1864993/the-wrong-energy-transition-approach,//en.tempo.co/amp/1864993/the-wrong-energy-transition-approach,The Wrong Energy Transition Approach,20240507T123000Z,https://statik.tempo.co/data/2023/09/15/id_1237167/1237167_720.jpg,en.tempo.co,English,
https://www.letsrecycle.com/news/reconomy-environmental-tax-revenue-has-returned-to-pre-pandemic-levels/,,Reconomy :  Environmental tax revenue has returned to pre - pandemic levels  ,20240507T191500Z,https://www.letsrecycle.com/wp-content/uploads/2023/01/recycling-and-forest-shutterstock.jpg,letsrecycle.com,English,United Kingdom
https://www.packworld.com/sustainable-packaging/bio-based/article/22892884/navigating-compostable-packaging-with-bpis-rhodes-yepsen,,Navigating Compostable Packaging with BPI Rhodes Yepsen,20240507T193000Z,https://img.packworld.com/files/base/pmmi/all/image/2024/04/Yepson_web.66182bbc8e226.png?auto=format%2Ccompress&fit=max&q=70,packworld.com,English,United States
https://www.hellenicshippingnews.com/gasum-group-q1-2024-volumes-continued-to-develop-well-in-the-maritime-and-traffic-segments/,,Gasum Group Q1 2024 : Volumes continued to develop well in the maritime and traffic segments,20240507T210000Z,,hellenicshippingnews.com,English,China
https://www.biofuelsdigest.com/bdigest/2024/05/01/european-commission-awards-768m-to-seven-renewable-hydrogen-projects/,,European Commission awards $768M to seven renewable hydrogen projects : The Daily Digest,20240507T224500Z,,biofuelsdigest.com,English,United States
https://www.prnewswire.com/news-releases/ecopetrol-announced-today-the-financial-results-of-the-ecopetrol-group-for-the-first-quarter-of-2024-302138941.html,,Ecopetrol announced today the financial results of the Ecopetrol Group for the first quarter of 2024,20240507T230000Z,,prnewswire.com,English,United States
https://www.marketscreener.com/quote/stock/ECOPETROL-S-A-12397/news/Ecopetrol-announced-today-the-financial-results-of-the-Ecopetrol-Group-for-the-first-quarter-of-2024-46655764/,,Ecopetrol announced today the financial results of the Ecopetrol Group for the first quarter of 2024,20240507T231500Z,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,marketscreener.com,English,
https://www.hellenicshippingnews.com/one-network-sluggish-cargo-movements-compress-financial-results-for-fy2023/,,ONE Network : Sluggish Cargo Movements Compress Financial Results for FY2023 | Hellenic Shipping News Worldwide,20240508T014500Z,,hellenicshippingnews.com,English,China
https://en.tempo.co/read/1865256/indonesias-forestry-minister-highlights-integrity-in-carbon-trading,//en.tempo.co/amp/1865256/indonesias-forestry-minister-highlights-integrity-in-carbon-trading,Indonesia Forestry Minister Highlights Integrity in Carbon Trading,20240508T024500Z,https://statik.tempo.co/data/2023/08/29/id_1232207/1232207_720.jpg,en.tempo.co,English,
https://www.capradio.org/articles/2024/05/07/new-california-bills-hope-to-mitigate-health-impacts-linked-to-living-near-oil-gas-wells/,,"New California bills hope to mitigate health impacts linked to living near oil , gas wells",20240508T040000Z,https://www.capradio.org/media/12273483/ap23214628282755p.jpg,capradio.org,English,United States
https://www.bnnbloomberg.ca/carbon-fight-over-vegas-size-jungle-plot-escalates-in-indonesia-1.2070190,https://www.bnnbloomberg.ca/carbon-fight-over-vegas-size-jungle-plot-escalates-in-indonesia-1.2070190.amp.html,Carbon Fight Over Vegas - Size Jungle Plot Escalates in Indonesia,20240508T071500Z,,bnnbloomberg.ca,English,Canada
https://tuoitrenews.vn/news/business/20240508/vietnams-banks-spearhead-green-credit-initiatives/79752.html,,Vietnam banks spearhead green credit initiatives,20240508T074500Z,https://static.tuoitrenews.vn/ttnew/r/2024/05/08/0a522061bc7712294b66-read-only-1713488755815117291693-1715135740.jpg,tuoitrenews.vn,English,Vietnam
https://www.energylivenews.com/2024/05/08/electric-van-demand-plummets-despite-booming-van-market/,,Electric van demand plummets despite booming van market,20240508T100000Z,https://www.energylivenews.com/wp-content/uploads/2023/11/shutterstock_2164198375-e1699347034288.jpg,energylivenews.com,English,United Kingdom
https://www.yahoo.com/news/chuck-todd-missing-ingredient-win-110000450.html,,Chuck Todd : The missing ingredient to win the 2024 election a mea culpa,20240508T114500Z,https://s.yimg.com/ny/api/res/1.2/FbQsichu170mUcuSV.Rdwg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/nbc_news_122/fa181a4f1d9526784694e69e98eb9135,yahoo.com,English,United States
https://portnet.gr/news-in-brief/59388-posidonia-2024-unveils-comprehensive-conference-programme.html,,Portnet - Posidonia 2024 Unveils Comprehensive Conference Programme,20240508T163000Z,https://portnet.gr/images/Posidonia_2024_Photo_11.jpg,portnet.gr,English,Greece
https://www.odt.co.nz/opinion/editorial/international-emissions-conundrum,,International emissions conundrum,20240508T191500Z,https://www.odt.co.nz/sites/default/files/styles/odt_story_opengraph_1200w/public/story/2024/05/govt_targets_10_20_emissions_cut_1033351328.jpg?itok=jaXJtH1b,odt.co.nz,English,New Zealand
https://maritime-executive.com/corporate/posidonia-2024-unveils-comprehensive-conference-programme,,Posidonia 2024 Unveils Comprehensive Conference Programme,20240509T021500Z,https://maritime-executive.com/media/images/article/Photos/People/Posidonia-2024_Photo-2.7020e8.jpg,maritime-executive.com,English,United States
https://www.maritime-executive.com/corporate/posidonia-2024-unveils-comprehensive-conference-programme,,Posidonia 2024 Unveils Comprehensive Conference Programme,20240509T030000Z,https://maritime-executive.com/media/images/article/Photos/People/Posidonia-2024_Photo-2.7020e8.jpg,maritime-executive.com,English,United States
https://innovationtoronto.com/can-the-world-afford-cheap-water/,,Can the World Afford Cheap Water ? - Innovation Toronto,20240509T030000Z,https://innovationtoronto.com/wp-content/uploads/2013/04/2454432792_1e89be8489_m.jpg,innovationtoronto.com,English,United States
